kode,kategori_asli,kategori,uraian,satuan,harga_satuan,tahun,kota,sumber
1.1.12.01.01.0001,Besi Beton,lainnya,Polos Diameter 25 mm,Batang,686400,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Besi Beton,lainnya,Polos Diameter 6 mm,Batang,37900,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Besi Beton,lainnya,Polos Diameter 8 mm,Batang,65500,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Besi Beton,lainnya,U 32 (Ulir),Kg,12600,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Besi Beton,lainnya,U-24,Kg,13400,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Besi Beton,lainnya,U-39,Kg,15400,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Besi Beton,lainnya,Ulir Diameter 10 mm,Batang,101400,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Besi Beton,lainnya,Ulir Diameter 12 mm,Batang,149200,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Besi Beton,lainnya,Ulir Diameter 16 mm,Batang,257800,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Besi Beton,lainnya,Ulir Diameter 19 mm,Batang,394800,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Besi Beton,lainnya,Ulir Diameter 22 mm,Batang,496800,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Besi Beton,lainnya,Ulir Diameter 25 mm,Batang,598000,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Beton,struktur,K-300,M3,1691600,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Beton,struktur,Material Beton K125 (Ready Mix),M3,1239400,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Beton,struktur,Panel Beton Pracetak,Lembar,175500,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Beton,struktur,"Pekerjaan Beton K 100 - f'c 7,4 Mpa LANTAI KERJA / m³",M3,1408000,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Beton,struktur,Pori ( Porous ) Warna T=10 Cm,M2,797200,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Beton,struktur,Pori ( Porous ) Warna T=12 Cm,M2,957700,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Beton,struktur,Pori ( Porous ) Warna T=6 Cm,M2,479400,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Beton,struktur,Pori ( Porous ) Warna T=8 Cm,M2,638800,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Beton,struktur,Ready Mixed,M3,856000,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Beton,struktur,Ready Mixed - K 125 ( FA ),M3,871900,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Beton,struktur,Ready Mixed - K 125 ( NFA ),M3,906000,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Beton,struktur,Ready Mixed - K 150 ( FA ),M3,811600,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Beton,struktur,Ready Mixed - K 150 ( NFA ),M3,893900,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Beton,struktur,Ready Mixed - K 175 ( FA ),M3,866500,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Beton,struktur,Ready Mixed - K 175 ( NFA ),M3,937700,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Beton,struktur,Ready Mixed - K 200 ( FA ),M3,866500,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Beton,struktur,Ready Mixed - K 200 ( NFA ),M3,921300,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Beton,struktur,Ready Mixed - K 225 ( FA ),M3,888400,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Beton,struktur,Ready Mixed - K 225 ( NFA ),M3,921300,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Beton,struktur,Ready Mixed - K 250 ( FA ),M3,904800,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Beton,struktur,Ready Mixed - K 250 ( NFA ),M3,937700,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Beton,struktur,Ready Mixed - K 275 ( FA ),M3,932300,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Beton,struktur,Ready Mixed - K 275 ( NFA ),M3,992500,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Beton,struktur,Ready Mixed - K 300 ( FA ),M3,948700,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Beton,struktur,Ready Mixed - K 300 ( NFA ),M3,1020000,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Beton,struktur,Ready Mixed - K 325 ( FA ),M3,1014500,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Beton,struktur,Ready Mixed - K 325 ( NFA ),M3,1047400,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Beton,struktur,Ready Mixed - K 350 ( FA ),M3,998100,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Beton,struktur,Ready Mixed - K 350 ( NFA ),M3,1058300,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Beton,struktur,Ready Mixed - K 375 ( FA ),M3,1063900,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Beton,struktur,Ready Mixed - K 375 ( NFA ),M3,1096800,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Beton,struktur,Ready Mixed - K 400 ( FA ),M3,1069400,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Beton,struktur,Ready Mixed - K 400 ( NFA ),M3,1151600,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Beton,struktur,Ready Mixed - K 425 ( FA ),M3,1080300,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Beton,struktur,Ready Mixed - K 425 ( NFA ),M3,1091300,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Beton,struktur,Ready Mixed - K 450 ( FA ),M3,1091300,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Beton,struktur,Ready Mixed - K 450 ( NFA ),M3,1151600,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Beton,struktur,Ready Mixed - K 475 ( FA ),M3,1063900,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Beton,struktur,Ready Mixed - K 475 ( NFA ),M3,1096800,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Beton,struktur,Ready Mixed - K 500 ( FA ),M3,1085800,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Beton,struktur,Ready Mixed - K 500 ( NFA ),M3,1201000,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Beton,struktur,Ready Mixed - K 525 ( FA ),M3,1003600,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Beton,struktur,Ready Mixed - K 525 ( NFA ),M3,1036400,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Beton,struktur,Ready Mixed - K 550 ( FA ),M3,1025500,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Beton,struktur,Ready Mixed - K 550 ( NFA ),M3,1047400,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Beton,struktur,Ready Mixed - K 600 ( NFA ),M3,1102200,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Beton,struktur,Ready Mixed - K 625 ( NFA ),M3,1124100,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Beton,struktur,Ready Mixed f'c 10 Mpa,M3,877400,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Beton,struktur,Ready Mixed f'c 25 Mpa,M3,1059300,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Beton,struktur,Ready Mixed f'c 35 Mpa,M3,1171700,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Beton,struktur,Ready Mixed-K 100 ( FA ),M3,767700,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Beton,struktur,Ready Mixed-K 100 ( NFA ),M3,789700,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Beton,struktur,Tutup U-Ditch Uk. 39x60x6cm (Tipe LD),Buah,113200,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Beton,struktur,Tutup U-Ditch Uk. 39x60x9cm (Tipe HD),Buah,216700,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Beton,struktur,Tutup U-Ditch Uk. 51x60x10cm (Tipe HD),Buah,286100,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Beton,struktur,Tutup U-Ditch Uk. 51x60x7cm (Tipe LD),Buah,154600,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Beton,struktur,Tutup U-Ditch Uk. 62x60x13cm (Tipe HD),Buah,350600,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Beton,struktur,Tutup U-Ditch Uk. 62x60x7.5cm (Tipe LD),Buah,197200,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Beton,struktur,Tutup U-Ditch Uk. 73x60x14cm (Tipe HD),Buah,413900,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Beton,struktur,Tutup U-Ditch Uk. 73x60x8cm (Tipe LD),Buah,245900,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Beton,struktur,Tutup U-Ditch Uk. 94x60x10cm (Tipe LD),Buah,328700,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Beton,struktur,Tutup U-Ditch Uk. 94x60x15cm (Tipe HD),Buah,634300,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Beton,struktur,U - Ditch - U - 1001030x120,Buah,1997600,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Beton,struktur,U - Ditch - U - 100x100x120,Buah,1749500,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Beton,struktur,U - Ditch - U - 100x120x120,Buah,2380800,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Beton,struktur,U - Ditch - U - 1200x1200x120,Buah,3107900,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Beton,struktur,U - Ditch - U - 120x120x120,Buah,2645000,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Beton,struktur,U - Ditch - U - 120x140x120,Buah,2986400,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Beton,struktur,U - Ditch - U - 140x140x120,Buah,4204000,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Beton,struktur,U - Ditch - U - 150x100x120,Buah,3394000,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Beton,struktur,U - Ditch - U - 150x150x120,Buah,4167700,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Beton,struktur,U - Ditch - U - 150x170x120,Buah,4381700,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Beton,struktur,U - Ditch - U - 160x160x120,Buah,4899500,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Beton,struktur,U - Ditch - U - 160x180x120,Buah,5859300,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Beton,struktur,U - Ditch - U - 180x180x120,Buah,6244500,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Beton,struktur,U - Ditch - U - 180x200x120,Buah,6696100,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Beton,struktur,U - Ditch - U - 200x200x120,Buah,7460000,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Beton,struktur,U - Ditch - U - 30x30x120,Buah,383900,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Beton,struktur,U - Ditch - U - 30x40x120,Buah,405900,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Beton,struktur,U - Ditch - U - 40x40x120,Buah,521000,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Beton,struktur,U - Ditch - U - 40x50x120,Buah,561500,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Beton,struktur,U - Ditch - U - 40x60x120,Buah,616400,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Beton,struktur,U - Ditch - U - 50x50x120,Buah,651500,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Beton,struktur,U - Ditch - U - 50x60x120,Buah,568200,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Beton,struktur,U - Ditch - U - 50x70x120,Buah,740300,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Beton,struktur,U - Ditch - U - 60x60x120,Buah,805100,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Beton,struktur,U - Ditch - U - 60x70x120,Buah,730800,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Beton,struktur,U - Ditch - U - 60x80x120,Buah,1323300,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Beton,struktur,U - Ditch - U - 80x100x120,Buah,1381900,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Beton,struktur,U - Ditch - U - 80x60x120,Buah,867800,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Beton,struktur,U - Ditch - U - 80x80x120,Buah,1221800,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Beton,struktur,U-Ditch Premium - 300 X 300,Buah,337400,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Beton,struktur,U-Ditch Premium - 300 X 400,Buah,351000,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Beton,struktur,U-Ditch Premium - 400 X 400,Buah,455200,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Beton,struktur,U-Ditch Premium - 400 X 500,Buah,506800,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Beton,struktur,U-Ditch Premium - 400 X 600,Buah,586800,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Beton,struktur,U-Ditch Premium - 500 X 500,Buah,641600,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Beton,struktur,U-Ditch Premium - 500 X 600,Buah,695400,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Beton,struktur,U-Ditch Premium - 500 X 700,Buah,746900,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Beton,struktur,U-Ditch Premium - 600 X 600,Buah,764900,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Beton,struktur,U-Ditch Premium - 600 X 700,Buah,857700,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Beton,struktur,U-Ditch Premium - 600 X 800,Buah,904800,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Beton,struktur,U-Ditch Premium - 800 X 1000,Buah,1338000,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Beton,struktur,U-Ditch Premium - 800 X 800,Buah,1189900,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Beton,struktur,U-Ditch Premium - 800 X 900,Buah,1505900,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Beton,struktur,U-Ditch Standar Large - 1000 X 1000,Buah,2031200,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Beton,struktur,U-Ditch Standar Large - 1000 X 1100,Buah,2425000,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Beton,struktur,U-Ditch Standar Large - 1000 X 1200,Buah,2220900,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Beton,struktur,U-Ditch Standar Large - 1000 X 1300,Buah,2775700,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Beton,struktur,U-Ditch Standar Large - 1000 X 1400,Buah,3032500,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Beton,struktur,U-Ditch Standar Large - 1000 X 1500,Buah,3145700,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Beton,struktur,U-Ditch Standar Large - 1000 X 800,Buah,1908900,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Beton,struktur,U-Ditch Standar Large - 1000 X 900,Buah,2064700,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Beton,struktur,U-Ditch Standar Large - 1100 X 1100,Buah,2504200,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Beton,struktur,U-Ditch Standar Large - 1100 X 1300,Buah,3154300,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Beton,struktur,U-Ditch Standar Large - 1100 X 1500,Buah,3523100,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Beton,struktur,U-Ditch Standar Large - 1200 X 1000,Buah,2517100,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Beton,struktur,U-Ditch Standar Large - 1200 X 1200,Buah,3021600,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Beton,struktur,U-Ditch Standar Large - 1200 X 1400,Buah,3246400,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Beton,struktur,U-Ditch Standar Large - 1200 X 1600,Buah,3843300,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Beton,struktur,U-Ditch Standar Large - 1300 X 1100,Buah,3130000,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Beton,struktur,U-Ditch Standar Large - 1300 X 1300,Buah,3433100,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Beton,struktur,U-Ditch Standar Large - 1300 X 1500,Buah,3961400,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Beton,struktur,U-Ditch Standar Large - 1400 X 1200,Buah,3514600,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Beton,struktur,U-Ditch Standar Large - 1400 X 1400,Buah,4096400,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Beton,struktur,U-Ditch Standar Large - 1400 X 1600,Buah,4436200,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Beton,struktur,U-Ditch Standar Large - 1500 X 1300,Buah,4379000,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Beton,struktur,U-Ditch Standar Large - 1500 X 1500,Buah,4644800,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Beton,struktur,U-Ditch Standar Large - 1500 X 1700,Buah,4903600,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Beton,struktur,U-Ditch Standar Large - 1600 X 1400,Buah,4699100,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Beton,struktur,U-Ditch Standar Large - 1600 X 1600,Buah,5396000,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Beton,struktur,U-Ditch Standar Large - 1600 X 1800,Buah,5860000,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Beton,struktur,U-Ditch Standar Large - 1600 X 2000,Buah,6463100,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Beton,struktur,U-Ditch Standar Large - 1800 X 1600,Buah,6022400,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Beton,struktur,U-Ditch Standar Large - 1800 X 1800,Buah,6344700,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Beton,struktur,U-Ditch Standar Large - 1800 X 2000,Buah,7128900,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Beton,struktur,U-Ditch Standar Large - 2000 X 1800,Buah,7605000,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Beton,struktur,U-Ditch Standar Large - 2000 X 2000,Buah,7660800,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Beton,struktur,U-Ditch Standar Large - 2000 X 2200,Buah,8879600,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Beton,struktur,U-Ditch Standar Small - 300 X 300,Buah,295000,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Beton,struktur,U-Ditch Standar Small - 300 X 400,Buah,325700,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Beton,struktur,U-Ditch Standar Small - 400 X 400,Buah,388300,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Beton,struktur,U-Ditch Standar Small - 400 X 500,Buah,592900,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Beton,struktur,U-Ditch Standar Small - 400 X 600,Buah,530300,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Beton,struktur,U-Ditch Standar Small - 500 X 500,Buah,559400,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Beton,struktur,U-Ditch Standar Small - 500 X 600,Buah,597700,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Beton,struktur,U-Ditch Standar Small - 500 X 700,Buah,655900,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Beton,struktur,U-Ditch Standar Small - 600 X 600,Buah,652600,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Beton,struktur,U-Ditch Standar Small - 600 X 700,Buah,733700,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Beton,struktur,U-Ditch Standar Small - 600 X 800,Buah,817100,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Beton,struktur,U-Ditch Standar Small - 800 X 1000,Buah,1072700,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Beton,struktur,U-Ditch Standar Small - 800 X 800,Buah,937700,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Beton,struktur,U-Ditch Standar Small - 800 X 900,Buah,1505900,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Beton,struktur,"Ulir (D.10mm, Panjang = 12m)",Batang,187400,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Beton,struktur,"Ulir (D.13mm, Panjang = 12m)",Batang,150400,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Beton,struktur,"Ulir (D.16mm, Panjang = 12m)",Batang,194800,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Beton,struktur,"Ulir (D.19mm, Panjang = 12m)",Batang,407800,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Buis Beton,lainnya,1/2 dia 100 panj. 100 cm,Buah,288900,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Buis Beton,lainnya,1/2 dia 20 panj. 100 cm,Buah,63000,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Buis Beton,lainnya,1/2 dia 30 panj. 100 cm,Buah,71300,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Buis Beton,lainnya,1/2 dia 40 panj. 100 cm,Buah,93200,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Buis Beton,lainnya,1/2 dia 50 panj. 100 cm,Buah,147000,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Buis Beton,lainnya,1/2 dia 60 panj. 100 cm,Buah,197400,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Buis Beton,lainnya,1/2 dia 80 panj. 100 cm,Buah,60300,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Buis Beton,lainnya,dia 100 panj. 100 cm,Buah,326400,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Buis Beton,lainnya,dia 100 panj. 50 cm,Buah,526400,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Buis Beton,lainnya,dia 20 panj. 100 cm,Buah,82300,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Buis Beton,lainnya,dia 30 panj. 100 cm,Buah,107000,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
